match,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,agency,opposition_team,class_external_id,competition_external_id,event_external_id,market_id,player_id,player_id_unders
Brisbane Bullets v Tasmania JackJumpers,Brisbane Bullets,Tasmania JackJumpers,Player Rebounds,Will Magnay,Tasmania JackJumpers,11.5,9.75,NA,Sportsbet,Brisbane Bullets,146,10605,14515377,531611202,2530160170,NA
Brisbane Bullets v Tasmania JackJumpers,Brisbane Bullets,Tasmania JackJumpers,Player Rebounds,Tyrell Harrison,Brisbane Bullets,7.5,1.2,NA,Sportsbet,Tasmania JackJumpers,146,10605,14515377,531611200,2530160154,NA
Brisbane Bullets v Tasmania JackJumpers,Brisbane Bullets,Tasmania JackJumpers,Player Rebounds,Javon Freeman-Liberty,Brisbane Bullets,7.5,3.5,NA,Sportsbet,Tasmania JackJumpers,146,10605,14515377,531611200,2530160151,NA
Brisbane Bullets v Tasmania JackJumpers,Brisbane Bullets,Tasmania JackJumpers,Player Rebounds,Casey Prather,Brisbane Bullets,7.5,7.25,NA,Sportsbet,Tasmania JackJumpers,146,10605,14515377,531611200,2530160150,NA
Brisbane Bullets v Tasmania JackJumpers,Brisbane Bullets,Tasmania JackJumpers,Player Rebounds,Sam McDaniel,Brisbane Bullets,7.5,9.5,NA,Sportsbet,Tasmania JackJumpers,146,10605,14515377,531611200,2530160153,NA
Brisbane Bullets v Tasmania JackJumpers,Brisbane Bullets,Tasmania JackJumpers,Player Rebounds,Josh Bannan,Tasmania JackJumpers,7.5,1.85,NA,Sportsbet,Brisbane Bullets,146,10605,14515377,531611200,2530160145,NA
Brisbane Bullets v Tasmania JackJumpers,Brisbane Bullets,Tasmania JackJumpers,Player Rebounds,Will Magnay,Tasmania JackJumpers,7.5,2.2,NA,Sportsbet,Brisbane Bullets,146,10605,14515377,531611200,2530160148,NA
Brisbane Bullets v Tasmania JackJumpers,Brisbane Bullets,Tasmania JackJumpers,Player Rebounds,Bryce Hamilton,Tasmania JackJumpers,7.5,7,NA,Sportsbet,Brisbane Bullets,146,10605,14515377,531611200,2530160144,NA
Sydney Kings v New Zealand Breakers,Sydney Kings,New Zealand Breakers,Player Rebounds,Karim López,New Zealand Breakers,6.5,1.99,1.75,Sportsbet,Sydney Kings,146,10605,14515339,531599058,2530093635,2530093636
Sydney Kings v New Zealand Breakers,Sydney Kings,New Zealand Breakers,Player Rebounds,Xavier Cooks,Sydney Kings,8.5,2.1,1.68,Sportsbet,New Zealand Breakers,146,10605,14515339,531599050,2530093619,2530093620
Sydney Kings v New Zealand Breakers,Sydney Kings,New Zealand Breakers,Player Rebounds,Sam Mennenga,New Zealand Breakers,7.5,2.04,1.72,Sportsbet,Sydney Kings,146,10605,14515339,531599057,2530093633,2530093634
Sydney Kings v New Zealand Breakers,Sydney Kings,New Zealand Breakers,Player Rebounds,Matthew Dellavedova,Sydney Kings,3.5,1.67,2.11,Sportsbet,New Zealand Breakers,146,10605,14515339,531599054,2530093627,2530093628
Sydney Kings v New Zealand Breakers,Sydney Kings,New Zealand Breakers,Player Rebounds,Rob Baker II,New Zealand Breakers,4.5,1.87,1.87,Sportsbet,Sydney Kings,146,10605,14515339,531599059,2530093637,2530093638
Sydney Kings v New Zealand Breakers,Sydney Kings,New Zealand Breakers,Player Rebounds,Tim Soares,Sydney Kings,6.5,1.99,1.75,Sportsbet,New Zealand Breakers,146,10605,14515339,531599053,2530093625,2530093626
Sydney Kings v New Zealand Breakers,Sydney Kings,New Zealand Breakers,Player Rebounds,Kendric Davis,Sydney Kings,3.5,1.62,2.21,Sportsbet,New Zealand Breakers,146,10605,14515339,531599049,2530093617,2530093618
Sydney Kings v New Zealand Breakers,Sydney Kings,New Zealand Breakers,Player Rebounds,Izaiah Brockington,New Zealand Breakers,4.5,2.11,1.67,Sportsbet,Sydney Kings,146,10605,14515339,531599056,2530093631,2530093632
Sydney Kings v New Zealand Breakers,Sydney Kings,New Zealand Breakers,Player Rebounds,Jaylin Galloway,Sydney Kings,4.5,2.2,1.62,Sportsbet,New Zealand Breakers,146,10605,14515339,531599052,2530093623,2530093624
Sydney Kings v New Zealand Breakers,Sydney Kings,New Zealand Breakers,Player Rebounds,Parker Jackson-Cartwright,New Zealand Breakers,2.5,1.79,1.95,Sportsbet,Sydney Kings,146,10605,14515339,531599055,2530093629,2530093630
Sydney Kings v New Zealand Breakers,Sydney Kings,New Zealand Breakers,Player Rebounds,Kouat Noi,Sydney Kings,3.5,1.67,2.11,Sportsbet,New Zealand Breakers,146,10605,14515339,531599051,2530093621,2530093622
Brisbane Bullets v Tasmania JackJumpers,Brisbane Bullets,Tasmania JackJumpers,Player Rebounds,Tyger Campbell,Tasmania JackJumpers,3.5,2.27,1.59,Sportsbet,Brisbane Bullets,146,10605,14515377,531611122,2530159872,2530159873
Brisbane Bullets v Tasmania JackJumpers,Brisbane Bullets,Tasmania JackJumpers,Player Rebounds,Sam McDaniel,Brisbane Bullets,4.5,2.31,1.57,Sportsbet,Tasmania JackJumpers,146,10605,14515377,531611120,2530159868,2530159869
Brisbane Bullets v Tasmania JackJumpers,Brisbane Bullets,Tasmania JackJumpers,Player Rebounds,Majok Deng,Tasmania JackJumpers,0.5,1.001,1.001,Sportsbet,Brisbane Bullets,146,10605,14515377,531611125,2530159878,2530159879
Brisbane Bullets v Tasmania JackJumpers,Brisbane Bullets,Tasmania JackJumpers,Player Rebounds,Josh Bannan,Tasmania JackJumpers,7.5,1.87,1.87,Sportsbet,Brisbane Bullets,146,10605,14515377,531611123,2530159874,2530159875
Brisbane Bullets v Tasmania JackJumpers,Brisbane Bullets,Tasmania JackJumpers,Player Rebounds,Javon Freeman-Liberty,Brisbane Bullets,5.5,1.75,1.99,Sportsbet,Tasmania JackJumpers,146,10605,14515377,531611117,2530159862,2530159863
Brisbane Bullets v Tasmania JackJumpers,Brisbane Bullets,Tasmania JackJumpers,Player Rebounds,Casey Prather,Brisbane Bullets,4.5,1.87,1.87,Sportsbet,Tasmania JackJumpers,146,10605,14515377,531611116,2530159860,2530159861
Brisbane Bullets v Tasmania JackJumpers,Brisbane Bullets,Tasmania JackJumpers,Player Rebounds,Will Magnay,Tasmania JackJumpers,6.5,1.71,2.05,Sportsbet,Brisbane Bullets,146,10605,14515377,531611124,2530159876,2530159877
Brisbane Bullets v Tasmania JackJumpers,Brisbane Bullets,Tasmania JackJumpers,Player Rebounds,Jaylen Adams,Brisbane Bullets,3.5,2.14,1.65,Sportsbet,Tasmania JackJumpers,146,10605,14515377,531611119,2530159866,2530159867
Brisbane Bullets v Tasmania JackJumpers,Brisbane Bullets,Tasmania JackJumpers,Player Rebounds,Bryce Hamilton,Tasmania JackJumpers,4.5,1.87,1.87,Sportsbet,Brisbane Bullets,146,10605,14515377,531611121,2530159870,2530159871
Brisbane Bullets v Tasmania JackJumpers,Brisbane Bullets,Tasmania JackJumpers,Player Rebounds,Anthony Drmic,Tasmania JackJumpers,3.5,1.95,1.79,Sportsbet,Brisbane Bullets,146,10605,14515377,531611126,2530159880,2530159881
Brisbane Bullets v Tasmania JackJumpers,Brisbane Bullets,Tasmania JackJumpers,Player Rebounds,Tyrell Harrison,Brisbane Bullets,10.5,1.87,1.87,Sportsbet,Tasmania JackJumpers,146,10605,14515377,531611118,2530159864,2530159865
