match,home_team,away_team,market_name,player_name,player_team,opposition_team,line,over_price,under_price,agency
South East Melbourne Phoenix v Adelaide 36ers,South East Melbourne Phoenix,Adelaide 36ers,Player Rebounds,Mitchell Creek,South East Melbourne Phoenix,Adelaide 36ers,15.5,19,NA,Neds
South East Melbourne Phoenix v Adelaide 36ers,South East Melbourne Phoenix,Adelaide 36ers,Player Rebounds,Dejan Vasiljevic,Adelaide 36ers,South East Melbourne Phoenix,3.5,1.87,1.88,Neds
South East Melbourne Phoenix v Adelaide 36ers,South East Melbourne Phoenix,Adelaide 36ers,Player Rebounds,Trey Kell,Adelaide 36ers,South East Melbourne Phoenix,11.5,10.5,NA,Neds
South East Melbourne Phoenix v Adelaide 36ers,South East Melbourne Phoenix,Adelaide 36ers,Player Rebounds,Isaac Humphries,Adelaide 36ers,South East Melbourne Phoenix,11.5,4,NA,Neds
South East Melbourne Phoenix v Adelaide 36ers,South East Melbourne Phoenix,Adelaide 36ers,Player Rebounds,Mitchell Creek,South East Melbourne Phoenix,Adelaide 36ers,11.5,4.5,NA,Neds
South East Melbourne Phoenix v Adelaide 36ers,South East Melbourne Phoenix,Adelaide 36ers,Player Rebounds,Abdel Nader,NA,NA,11.5,9.5,NA,Neds
South East Melbourne Phoenix v Adelaide 36ers,South East Melbourne Phoenix,Adelaide 36ers,Player Rebounds,Mitchell Creek,South East Melbourne Phoenix,Adelaide 36ers,8.5,2.15,1.65,Neds
South East Melbourne Phoenix v Adelaide 36ers,South East Melbourne Phoenix,Adelaide 36ers,Player Rebounds,Isaac Humphries,Adelaide 36ers,South East Melbourne Phoenix,8.5,2,1.75,Neds
South East Melbourne Phoenix v Adelaide 36ers,South East Melbourne Phoenix,Adelaide 36ers,Player Rebounds,Trey Kell,Adelaide 36ers,South East Melbourne Phoenix,6.5,2.1,1.7,Neds
South East Melbourne Phoenix v Adelaide 36ers,South East Melbourne Phoenix,Adelaide 36ers,Player Rebounds,Mitchell Creek,South East Melbourne Phoenix,Adelaide 36ers,7.5,1.62,NA,Neds
South East Melbourne Phoenix v Adelaide 36ers,South East Melbourne Phoenix,Adelaide 36ers,Player Rebounds,Trey Kell,Adelaide 36ers,South East Melbourne Phoenix,7.5,2.55,NA,Neds
South East Melbourne Phoenix v Adelaide 36ers,South East Melbourne Phoenix,Adelaide 36ers,Player Rebounds,Abdel Nader,NA,NA,7.5,2.4,NA,Neds
South East Melbourne Phoenix v Adelaide 36ers,South East Melbourne Phoenix,Adelaide 36ers,Player Rebounds,Isaac Humphries,Adelaide 36ers,South East Melbourne Phoenix,7.5,1.53,NA,Neds
South East Melbourne Phoenix v Adelaide 36ers,South East Melbourne Phoenix,Adelaide 36ers,Player Rebounds,Abdel Nader,NA,NA,6.5,1.98,1.77,Neds
