match,home_team,away_team,market_name,player_name,player_team,line,over_price,under_price,agency,opposition_team,EventKey,MarketKey,OutcomeKey,OutcomeKey_unders
Tasmania JackJumpers v Sydney Kings,Tasmania JackJumpers,Sydney Kings,Player Assists,Kendric Davis,Sydney Kings,9.5,19,NA,Pointsbet,Tasmania JackJumpers,2464655,97339732,1004,NA
Tasmania JackJumpers v Sydney Kings,Tasmania JackJumpers,Sydney Kings,Player Assists,Tyger Campbell,Tasmania JackJumpers,9.5,21,NA,Pointsbet,Sydney Kings,2464655,97339732,1002,NA
Tasmania JackJumpers v Sydney Kings,Tasmania JackJumpers,Sydney Kings,Player Assists,Xavier Cooks,Sydney Kings,9.5,21,NA,Pointsbet,Tasmania JackJumpers,2464655,97339732,1003,NA
Tasmania JackJumpers v Sydney Kings,Tasmania JackJumpers,Sydney Kings,Player Assists,Matthew Dellavedova,Sydney Kings,11.5,10,NA,Pointsbet,Tasmania JackJumpers,2464655,97339733,1002,NA
Tasmania JackJumpers v Sydney Kings,Tasmania JackJumpers,Sydney Kings,Player Assists,Bryce Hamilton,Tasmania JackJumpers,11.5,21,NA,Pointsbet,Sydney Kings,2464655,97339733,1001,NA
Tasmania JackJumpers v Sydney Kings,Tasmania JackJumpers,Sydney Kings,Player Assists,Matthew Dellavedova,Sydney Kings,13.5,17,NA,Pointsbet,Tasmania JackJumpers,2464655,97339734,1001,NA
Perth Wildcats v Brisbane Bullets,Perth Wildcats,Brisbane Bullets,Player Assists,Jaylen Adams,Brisbane Bullets,3.5,1.1667,NA,Pointsbet,Perth Wildcats,2464656,97339802,1005,NA
Perth Wildcats v Brisbane Bullets,Perth Wildcats,Brisbane Bullets,Player Assists,Mason Jones,Perth Wildcats,3.5,1.6456,NA,Pointsbet,Brisbane Bullets,2464656,97339802,1001,NA
Perth Wildcats v Brisbane Bullets,Perth Wildcats,Brisbane Bullets,Player Assists,Casey Prather,Brisbane Bullets,3.5,1.746,NA,Pointsbet,Perth Wildcats,2464656,97339802,1004,NA
Perth Wildcats v Brisbane Bullets,Perth Wildcats,Brisbane Bullets,Player Assists,Lamar Patterson,Brisbane Bullets,3.5,2.15,NA,Pointsbet,Perth Wildcats,2464656,97339802,1006,NA
Perth Wildcats v Brisbane Bullets,Perth Wildcats,Brisbane Bullets,Player Assists,Kristian Doolittle,Perth Wildcats,3.5,2.35,NA,Pointsbet,Brisbane Bullets,2464656,97339802,1002,NA
Perth Wildcats v Brisbane Bullets,Perth Wildcats,Brisbane Bullets,Player Assists,Dylan Windler,Perth Wildcats,3.5,3.7,NA,Pointsbet,Brisbane Bullets,2464656,97339802,1003,NA
Perth Wildcats v Brisbane Bullets,Perth Wildcats,Brisbane Bullets,Player Assists,Jaylen Adams,Brisbane Bullets,5.5,1.6667,NA,Pointsbet,Perth Wildcats,2464656,97339803,1005,NA
Perth Wildcats v Brisbane Bullets,Perth Wildcats,Brisbane Bullets,Player Assists,Mason Jones,Perth Wildcats,5.5,3.6,NA,Pointsbet,Brisbane Bullets,2464656,97339803,1001,NA
Perth Wildcats v Brisbane Bullets,Perth Wildcats,Brisbane Bullets,Player Assists,Casey Prather,Brisbane Bullets,5.5,4.1,NA,Pointsbet,Perth Wildcats,2464656,97339803,1004,NA
Perth Wildcats v Brisbane Bullets,Perth Wildcats,Brisbane Bullets,Player Assists,Lamar Patterson,Brisbane Bullets,5.5,6,NA,Pointsbet,Perth Wildcats,2464656,97339803,1006,NA
Perth Wildcats v Brisbane Bullets,Perth Wildcats,Brisbane Bullets,Player Assists,Kristian Doolittle,Perth Wildcats,5.5,7,NA,Pointsbet,Brisbane Bullets,2464656,97339803,1002,NA
Perth Wildcats v Brisbane Bullets,Perth Wildcats,Brisbane Bullets,Player Assists,Dylan Windler,Perth Wildcats,5.5,13,NA,Pointsbet,Brisbane Bullets,2464656,97339803,1003,NA
Perth Wildcats v Brisbane Bullets,Perth Wildcats,Brisbane Bullets,Player Assists,Jaylen Adams,Brisbane Bullets,7.5,3.2,NA,Pointsbet,Perth Wildcats,2464656,97339804,1005,NA
Perth Wildcats v Brisbane Bullets,Perth Wildcats,Brisbane Bullets,Player Assists,Mason Jones,Perth Wildcats,7.5,11,NA,Pointsbet,Brisbane Bullets,2464656,97339804,1001,NA
Perth Wildcats v Brisbane Bullets,Perth Wildcats,Brisbane Bullets,Player Assists,Casey Prather,Brisbane Bullets,7.5,12,NA,Pointsbet,Perth Wildcats,2464656,97339804,1004,NA
Perth Wildcats v Brisbane Bullets,Perth Wildcats,Brisbane Bullets,Player Assists,Kristian Doolittle,Perth Wildcats,7.5,17,NA,Pointsbet,Brisbane Bullets,2464656,97339804,1002,NA
Perth Wildcats v Brisbane Bullets,Perth Wildcats,Brisbane Bullets,Player Assists,Lamar Patterson,Brisbane Bullets,7.5,17,NA,Pointsbet,Perth Wildcats,2464656,97339804,1006,NA
Perth Wildcats v Brisbane Bullets,Perth Wildcats,Brisbane Bullets,Player Assists,Dylan Windler,Perth Wildcats,7.5,21,NA,Pointsbet,Brisbane Bullets,2464656,97339804,1003,NA
Perth Wildcats v Brisbane Bullets,Perth Wildcats,Brisbane Bullets,Player Assists,Jaylen Adams,Brisbane Bullets,9.5,8,NA,Pointsbet,Perth Wildcats,2464656,97339805,1005,NA
Perth Wildcats v Brisbane Bullets,Perth Wildcats,Brisbane Bullets,Player Assists,Mason Jones,Perth Wildcats,9.5,19,NA,Pointsbet,Brisbane Bullets,2464656,97339805,1001,NA
Perth Wildcats v Brisbane Bullets,Perth Wildcats,Brisbane Bullets,Player Assists,Casey Prather,Brisbane Bullets,9.5,19,NA,Pointsbet,Perth Wildcats,2464656,97339805,1004,NA
Perth Wildcats v Brisbane Bullets,Perth Wildcats,Brisbane Bullets,Player Assists,Kristian Doolittle,Perth Wildcats,9.5,21,NA,Pointsbet,Brisbane Bullets,2464656,97339805,1002,NA
Perth Wildcats v Brisbane Bullets,Perth Wildcats,Brisbane Bullets,Player Assists,Dylan Windler,Perth Wildcats,9.5,21,NA,Pointsbet,Brisbane Bullets,2464656,97339805,1003,NA
Perth Wildcats v Brisbane Bullets,Perth Wildcats,Brisbane Bullets,Player Assists,Lamar Patterson,Brisbane Bullets,9.5,21,NA,Pointsbet,Perth Wildcats,2464656,97339805,1006,NA
Perth Wildcats v Brisbane Bullets,Perth Wildcats,Brisbane Bullets,Player Assists,Jaylen Adams,Brisbane Bullets,11.5,17,NA,Pointsbet,Perth Wildcats,2464656,97339806,1001,NA
Tasmania JackJumpers v Sydney Kings,Tasmania JackJumpers,Sydney Kings,Player Assists,Bryce Hamilton,Tasmania JackJumpers,4.5,2.15,1.6456,Pointsbet,Sydney Kings,2464655,97339773,1009,1010
Tasmania JackJumpers v Sydney Kings,Tasmania JackJumpers,Sydney Kings,Player Assists,Josh Bannan,Tasmania JackJumpers,1.5,1.608,2.2,Pointsbet,Sydney Kings,2464655,97339773,1035,1036
Tasmania JackJumpers v Sydney Kings,Tasmania JackJumpers,Sydney Kings,Player Assists,Kendric Davis,Sydney Kings,3.5,1.6456,2.15,Pointsbet,Tasmania JackJumpers,2464655,97339773,1019,1020
Tasmania JackJumpers v Sydney Kings,Tasmania JackJumpers,Sydney Kings,Player Assists,Matthew Dellavedova,Sydney Kings,7.5,2.1,1.7143,Pointsbet,Tasmania JackJumpers,2464655,97339773,1003,1004
Tasmania JackJumpers v Sydney Kings,Tasmania JackJumpers,Sydney Kings,Player Assists,Tyger Campbell,Tasmania JackJumpers,3.5,1.8696,1.8696,Pointsbet,Sydney Kings,2464655,97339773,1021,1022
Tasmania JackJumpers v Sydney Kings,Tasmania JackJumpers,Sydney Kings,Player Assists,Xavier Cooks,Sydney Kings,3.5,2.2,1.6456,Pointsbet,Tasmania JackJumpers,2464655,97339773,1023,1024
Perth Wildcats v Brisbane Bullets,Perth Wildcats,Brisbane Bullets,Player Assists,Casey Prather,Brisbane Bullets,3.5,1.746,2,Pointsbet,Perth Wildcats,2464656,97339846,1013,1014
Perth Wildcats v Brisbane Bullets,Perth Wildcats,Brisbane Bullets,Player Assists,Dylan Windler,Perth Wildcats,2.5,2.2,1.625,Pointsbet,Brisbane Bullets,2464656,97339846,1025,1026
Perth Wildcats v Brisbane Bullets,Perth Wildcats,Brisbane Bullets,Player Assists,Jaylen Adams,Brisbane Bullets,5.5,1.6667,2.1,Pointsbet,Perth Wildcats,2464656,97339846,1003,1004
Perth Wildcats v Brisbane Bullets,Perth Wildcats,Brisbane Bullets,Player Assists,Kristian Doolittle,Perth Wildcats,2.5,1.625,2.2,Pointsbet,Brisbane Bullets,2464656,97339846,1027,1028
Perth Wildcats v Brisbane Bullets,Perth Wildcats,Brisbane Bullets,Player Assists,Lamar Patterson,Brisbane Bullets,2.5,1.7,2.1,Pointsbet,Perth Wildcats,2464656,97339846,1029,1030
Perth Wildcats v Brisbane Bullets,Perth Wildcats,Brisbane Bullets,Player Assists,Mason Jones,Perth Wildcats,3.5,1.6456,2.15,Pointsbet,Brisbane Bullets,2464656,97339846,1021,1022
