match,home_team,away_team,market_name,player_name,player_team,opposition_team,line,over_price,under_price,agency
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Ian Clark,Melbourne United,Illawarra Hawks,9.5,1.25,NA,Bet365
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Ian Clark,Melbourne United,Illawarra Hawks,9.5,1.21,NA,BetRight
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Ian Clark,Melbourne United,Illawarra Hawks,9.5,1.21,NA,Sportsbet
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Ian Clark,Melbourne United,Illawarra Hawks,9.5,1.2,NA,BlueBet
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Ian Clark,Melbourne United,Illawarra Hawks,9.5,1.16,NA,TAB
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Ian Clark,Melbourne United,Illawarra Hawks,11.5,1.45,NA,BetRight
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Ian Clark,Melbourne United,Illawarra Hawks,13.5,2,1.75,TopSport
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Ian Clark,Melbourne United,Illawarra Hawks,13.5,1.9524,1.8001,Pointsbet
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Ian Clark,Melbourne United,Illawarra Hawks,13.5,1.9,1.83,Sportsbet
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Ian Clark,Melbourne United,Illawarra Hawks,13.5,1.87,1.87,Bet365
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Ian Clark,Melbourne United,Illawarra Hawks,13.5,1.85,1.9,TAB
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Ian Clark,Melbourne United,Illawarra Hawks,14.5,2.25,NA,TopSport
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Ian Clark,Melbourne United,Illawarra Hawks,14.5,2.2,NA,BlueBet
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Ian Clark,Melbourne United,Illawarra Hawks,14.5,2.2,NA,Pointsbet
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Ian Clark,Melbourne United,Illawarra Hawks,14.5,2.15,NA,Bet365
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Ian Clark,Melbourne United,Illawarra Hawks,14.5,2.15,NA,Sportsbet
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Ian Clark,Melbourne United,Illawarra Hawks,14.5,2.15,NA,TAB
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Ian Clark,Melbourne United,Illawarra Hawks,14.5,2.1,NA,BetRight
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Ian Clark,Melbourne United,Illawarra Hawks,17.5,3.5,NA,BetRight
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Ian Clark,Melbourne United,Illawarra Hawks,19.5,8.5,NA,TAB
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Ian Clark,Melbourne United,Illawarra Hawks,19.5,5.8,NA,BlueBet
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Ian Clark,Melbourne United,Illawarra Hawks,19.5,5.8,NA,Sportsbet
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Ian Clark,Melbourne United,Illawarra Hawks,19.5,5.5,NA,Bet365
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Ian Clark,Melbourne United,Illawarra Hawks,19.5,5.5,NA,TopSport
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Ian Clark,Melbourne United,Illawarra Hawks,19.5,5.25,NA,BetRight
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Ian Clark,Melbourne United,Illawarra Hawks,19.5,5,NA,Pointsbet
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Ian Clark,Melbourne United,Illawarra Hawks,24.5,17,NA,BlueBet
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Ian Clark,Melbourne United,Illawarra Hawks,24.5,15.5,NA,Bet365
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Ian Clark,Melbourne United,Illawarra Hawks,24.5,13,NA,Pointsbet
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Ian Clark,Melbourne United,Illawarra Hawks,29.5,41,NA,BlueBet
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Ian Clark,Melbourne United,Illawarra Hawks,29.5,26,NA,Bet365
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Ian Clark,Melbourne United,Illawarra Hawks,29.5,21,NA,Pointsbet
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Ian Clark,Melbourne United,Illawarra Hawks,39.5,41,NA,Bet365
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Justin Robinson,Illawarra Hawks,Melbourne United,4.5,1.025,NA,Bet365
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Justin Robinson,Illawarra Hawks,Melbourne United,9.5,1.3,NA,TopSport
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Justin Robinson,Illawarra Hawks,Melbourne United,9.5,1.29,NA,Bet365
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Justin Robinson,Illawarra Hawks,Melbourne United,9.5,1.2858,NA,Pointsbet
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Justin Robinson,Illawarra Hawks,Melbourne United,9.5,1.26,NA,BetRight
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Justin Robinson,Illawarra Hawks,Melbourne United,9.5,1.2,NA,BlueBet
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Justin Robinson,Illawarra Hawks,Melbourne United,9.5,1.18,NA,Sportsbet
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Justin Robinson,Illawarra Hawks,Melbourne United,9.5,1.17,NA,TAB
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Justin Robinson,Illawarra Hawks,Melbourne United,11.5,1.53,NA,BetRight
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Justin Robinson,Illawarra Hawks,Melbourne United,13.5,2,1.75,Bet365
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Justin Robinson,Illawarra Hawks,Melbourne United,13.5,1.9,1.84,TopSport
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Justin Robinson,Illawarra Hawks,Melbourne United,13.5,1.87,1.87,TAB
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Justin Robinson,Illawarra Hawks,Melbourne United,13.5,1.8696,1.8696,Pointsbet
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Justin Robinson,Illawarra Hawks,Melbourne United,13.5,1.84,1.89,Sportsbet
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Justin Robinson,Illawarra Hawks,Melbourne United,14.5,2.45,NA,Bet365
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Justin Robinson,Illawarra Hawks,Melbourne United,14.5,2.3,NA,BetRight
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Justin Robinson,Illawarra Hawks,Melbourne United,14.5,2.25,NA,TopSport
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Justin Robinson,Illawarra Hawks,Melbourne United,14.5,2.2,NA,TAB
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Justin Robinson,Illawarra Hawks,Melbourne United,14.5,2.15,NA,BlueBet
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Justin Robinson,Illawarra Hawks,Melbourne United,14.5,2.1,NA,Pointsbet
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Justin Robinson,Illawarra Hawks,Melbourne United,14.5,2.1,NA,Sportsbet
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Justin Robinson,Illawarra Hawks,Melbourne United,17.5,3.8,NA,BetRight
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Justin Robinson,Illawarra Hawks,Melbourne United,19.5,8.5,NA,TAB
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Justin Robinson,Illawarra Hawks,Melbourne United,19.5,6.25,NA,Bet365
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Justin Robinson,Illawarra Hawks,Melbourne United,19.5,5.75,NA,BetRight
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Justin Robinson,Illawarra Hawks,Melbourne United,19.5,5.5,NA,BlueBet
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Justin Robinson,Illawarra Hawks,Melbourne United,19.5,5.5,NA,TopSport
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Justin Robinson,Illawarra Hawks,Melbourne United,19.5,5.4,NA,Sportsbet
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Justin Robinson,Illawarra Hawks,Melbourne United,19.5,4.9,NA,Pointsbet
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Justin Robinson,Illawarra Hawks,Melbourne United,24.5,17,NA,BlueBet
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Justin Robinson,Illawarra Hawks,Melbourne United,24.5,16.5,NA,Bet365
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Justin Robinson,Illawarra Hawks,Melbourne United,24.5,12,NA,Pointsbet
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Justin Robinson,Illawarra Hawks,Melbourne United,29.5,34,NA,Bet365
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Justin Robinson,Illawarra Hawks,Melbourne United,29.5,34,NA,BlueBet
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Justin Robinson,Illawarra Hawks,Melbourne United,29.5,19,NA,Pointsbet
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Justin Robinson,Illawarra Hawks,Melbourne United,39.5,41,NA,Bet365
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Lachlan Olbrich,Illawarra Hawks,Melbourne United,4.5,1.36,NA,TAB
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Lachlan Olbrich,Illawarra Hawks,Melbourne United,9.5,3.3,NA,TAB
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Luke Travers,Melbourne United,Illawarra Hawks,4.5,1.033,NA,Bet365
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Luke Travers,Melbourne United,Illawarra Hawks,7.5,1.1,NA,BetRight
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Luke Travers,Melbourne United,Illawarra Hawks,9.5,1.4,NA,Bet365
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Luke Travers,Melbourne United,Illawarra Hawks,9.5,1.37,NA,TopSport
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Luke Travers,Melbourne United,Illawarra Hawks,9.5,1.3572,NA,Pointsbet
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Luke Travers,Melbourne United,Illawarra Hawks,9.5,1.27,NA,Sportsbet
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Luke Travers,Melbourne United,Illawarra Hawks,9.5,1.26,NA,BetRight
Illawarra Hawks v Melbourne United,Illawarra Hawks,Melbourne United,Player Points,Luke Travers,Melbourne United,Illawarra Hawks,9.5,1.25,NA,TAB
